"This card has been working great for me so far after over a month of heavy use.  NEWLINE NEWLINE 512 MB is more than enough space for anyone with a 5 MB or less camera, assuming you transfer photos off your camera fairly regularly and are not shooting hundreds of photos at a time.  With the 1200x1600p setting I use on my camera most often, this card holds over 400 photos, and it will hold even more for those using a more email-friendly setting.  Do the math to figure out if 512 is the number for you, but I've had no problems with SanDisk products",0,3
"Buy the ""empty"" player for 37, then get a 128 mb card....its only 5 bucks mopre total.....",0,4
"After getting the teakettle in January, I had to stop using it by June.  The kettle was leaking water all over the kitchen counter and at time it would not turn off by itself.  Delongi sent me a new kettle to replace the one that was broke  but it was a model only worth $80.00.  When I ask about the $50.00 difference in price of the two teakettles I was told they covered their warranty and I'm out of the $50.00. I won't be buying anymore of Delongi products!",1,4
"I had to buy a new one, and I chose another brand (Logitech) this time. NEWLINE There is no On/Off button, so the batteries run out if you don't take them out (I think the buttons are pressed during transportation). Now the battery contacts are not functioning properly. NEWLINE And I had the same problem described in a recent review: ""I'll click three or four times and nothing happens. Then, I'll click and the slides go in fast forward until the end. It's quite embarrassing to be giving a professional presentation and have this happen.""",0,4
"Had to turn in the first unit I bought for a replacement because a small plastic piece on the filter basket door broke, rendering the door useless.  The replacement has worked fine, but I am very careful in swinging the door open.NEWLINE Can't understand the nitpicking of other reviewers on the spillage when pouring from the carafe, and the forming of air bubbles in the water level tube.  Both problems are easily solved by pouring slowly enough.NEWLINE As to the peeling of the coating on the heating plate, I haven't had that happen either in the original unit or the replacement.NEWLINE I agree the instructions for setting the time on the clock and for the timer are a little complex - every time we have a power outage I have to refer to the manual to reset times.  However, the timer feature has worked without fail, unlike the Mr. Coffees I've had.NEWLINE I need to add that the poor visibility of the display is annoying.  Unless I'm missing something, it's backlit only when the unit is on or you're resetting times.NEWLINE Every coffeemaker has its pros and cons, for this one the pros far outweigh the cons. Overall, a fine machine which makes great coffee (hint: if you disagree with the great coffee try one of the Caribou coffees - the combination is terrific)",1,3
"consNEWLINE tips extremely easy on carpet and if you have a lot of cds stacked at the topNEWLINE NEWLINE poorly designed, it is a vertical cd rack that doesnt have individual slots for cds, so if you want a cd from the bottom of a stack you have basically pull the whole stack to get to itNEWLINE NEWLINE putting it together was a pain, the one i bought i had to break a piece of metal just to fit it in its guide holes.NEWLINE NEWLINE again..poorly designed... doesnt even fit cds that well, there are gaps, and the cd casses are loose fittingNEWLINE NEWLINE prosNEWLINE ..........NEWLINE i guess it can hold a lot of cds....",0,4
"My husband has allergies to cat dander, and we have 4 indoor cats. We finally broke down and paid $500+ for this vacuum and replaced our old bag vacuum. I must say, this thing is AMAZING! I cannot say enough good things about this vacuum. The first time we used it in our living room, we emptied the canister 3 times! And I had just vacuumed with my old vacuum the day before.. It is amazing what this machine picks up that other vacuums leave behind. I could find no flaws with this product, other than it would be nice if it were cheaper. :",1,3
"Unfortunately, I ordered these twice and received rectangular bakers instead.  This was *not* Amazon's fault, but Emile Henry's for mislabling the box as oval bakers when they were not.  In fairness to Amazon, they tried to make it right but had a difficult time doing so since the contents of the box were mislabled.NEWLINE NEWLINE Althought I would have preferred the oval bakers, I kept the rectangular ones and do like them",1,4
I bake a LOT of cookies.  I love my mixer but and concerned and disappointed in this piece of equipment.  It peels and chips constantly and those pieces of plastic paint mysteriously disappear into ???????     How can they sell this type of faulty equipment,1,4
"I needed a set of knives like yesterday I had a [...] set of Chicago Cutlery knives they lasted 2 years the blades chipped and resharpen them were impossible because of the chipping, the handles faded and they had rust spots and I am not hard on knives I even hand washed them most of the time. So I bought these knives because they were Henckles and the never needed sharpening. I have had them 3 months they are perfect for me. they are made in China. NEWLINE NEWLINE 3 of the knives got rust spots after 2 washing I called the company and they ask me to return the defectived knives and they replaced them in a very timely manner.NEWLINE NEWLINE So for 49.99 I have knives that Look great Work great and if there is any problem the company will replace them.NEWLINE NEWLINE So You can't go wrong",1,3
This is an awesome little MP3 player.  I enjoy both the MP3 player and the FM radio.  It is very easy to use and syncs well with Windows Media Player.  It is perfect for going to the gym because it is so small.  It came with a great leather case that fits it well and prevents damage and scratches.  My only problem with the player is that I can't fit more than 66-69 songs although it says there is about 70MB of space left on the player,0,3
I can fill up this little tea pot and in less than five minutes have enough hot water to make four cups of tea.  No guessing the temperature as is often the case with heating water in microwaves.  And the automatic shut-off makes it great for the office,1,3
"Before I bought this device, I was trying to enjoy the ""Hearts of Space"" website, ""This American Life"" and other NPR shows available for online streaming.  Only problem was, I didn't like being shackled to my computer in order to hear them.   I did some research on the internet, read a lot of reviews and ultimately decided on the Logitech Wireless Music System.  I would like to echo all the positive comments recorded here.NEWLINE NEWLINE It was indeed quite fast and easy to set up.  No lengthy manuals to read (thank goodness.)  I did not find it necessary to load the CD software that came with the device.  If I want to listen through the stereo, I plug in the USB.  If I want to listen through the computer, I simply unplug the USB.  It's very simple.NEWLINE NEWLINE I am 100% satisfied with the sound quality.  I would not be able to tell the difference between FM radio and the online streaming.  However, I do have to turn up my stereo about twice as loud when I am sending internet audio streams to it using this device, than when I am listening to a CD or the radio.  On my stereo (which isn't fancy), this does not cause diminished sound quality, so I'm perfectly OK with it.  I just have to remember to turn down the volume before switching back to CD or radio listening.NEWLINE NEWLINE If you are wondering whether the device will be compatible with your stereo, check for two things.  First, your stereo has to have a set of two holes side-by-side that are for the twin plugs generally colored white and red.  I'm sorry I do not know the technical names for these things, but there's a picture of the red-and-white plugs on this Amazon page in the Manufacturer's ""Product Description"" section (just scroll up until you see it.)  Second, your stereo has to have a button that will let you switch to ""Auxiliary"" input.  My stereo has this, but my portable CD player/cassette player/radio (AKA boom box) does not.   If it is important to you to be able to use this on a portable player you can carry around the house and/or outside, be sure to check your player for these two things.NEWLINE NEWLINE Overall I am very satisfied and quite happy with the product",0,3
"Just what I needed to cut veggies for my daily salads.  Saw one similar on a popular cooking show but that one was $40.00 more!  This works just as well I'm sure and such a cool color!  It's easy to find in a drawer or my ""wooden spoon jug"" where I keep all odd utensils.  It is a little light weight, but after going through carpal tunnel surgery, I don't think I need one much heavier. Fast shipping and great packaging as well.  Another great find from Amazon",1,3
"I tried all the rubber vinyl plugs that came with the E3C's, but they all had the shortcoming of not effectively sealing the ear canal making bass very poor, and they were uncomfortable.  The yellow foam plugs are easy to use and work just like the ear foams many people use in industrial applications.  They effectively seal the ear canal and are very comfortable.  Although they seem a bit expensive I've found that once they get dirty you can use water and a bit of dish detergent to clean them.  Just soak, squeeze, rinse and let them air dry and they are as good as new.  You can do this three or four times, then just toss them away.  NEWLINE NEWLINE Highly recommended",0,3
"This product simply does not work.  The vacuum is so weak that it does not preserve the wine, even for a day.  I have used a Vacuvin for many years and it is a far superior product at a far lower cost.  We bought this item because it appeared to be easier to pump than the Vacuvin -- and it is.  The reason:  it doesn't preserve the wine.  I am seeking a return and refund, either through Amazon or Metrokane",1,4
I am not really a big tech person so I don't have the mega system hooked up to my computer and DVD/TV but I do know that since I got this I have been blasting my music like crazy.  I don't really mind too much that the power and volume is under the desk because I have enough space down there and all I have to is lean down...  Anyway I personally feel the only way it could be better was if there was a remote for it and it gets hella loud (considering its computer speakers) I don't even have to turn them all the way up to hear them when I'm in the shower so I am pretty much happy with them,0,3
"Can't say much for the video or sound quality, menu options, or anything really, since this thing broke after 2 minutes of watching Monsters, Inc. on DVD.  Playback just froze, the thing stopped recognizing that DVDs were in unless you turned the thing off and then back on again, and after another minute it wouldn't even start  playing the thing at all, just whirred a lot.NEWLINE NEWLINE So, dud",0,4
"I know these got poor reviews, as ice cube trays.  But I used them to freeze my baby's homemade fruits and veggies and they worked great.  The lids were a little tricky at first, but as long as you don't overfill them, you'll have no problems removing the lids.  A couple twists of the tray, and the food cubes slid right out!  They were much cheaper than trays marketed specifically for freezing baby food",1,3
It's Logitech...it should have a built in Microphone.  instead there's a small head set.  don't buy this.  spend a little more for a built in microphone,0,4
"The battery is way below standard, extremely disappointing. It's cheaper to buy another machine than to replace it",1,4
"This machine turns coffee into a near-religeous experience!  Every cup has a perfect crema head, is absolutely fresh, piping hot, rich and strong - and it's SO fast!NEWLINE NEWLINE Anyone who doesn't like this coffee maker has to be: NEWLINE NEWLINE 1)  Using the machine incorrectly (most of the criticisms I've read reveal the real culprit is ""pilot error"")  NEWLINE 2)  Using bad coffee, orNEWLINE 3)  Just not a coffee lover!NEWLINE NEWLINE I have been responsible for the sale of at least 25 of these machines, simply by serving its coffee to family, friends and collegues - everyone rushes out to buy one for themselves.  (Granted, I use great coffee:  Java One's French Roast.  Look for a retailer on-line.)  NEWLINE NEWLINE My friends have abandoned Starbacks, now that they can make this!  So don't let the critics scare you - this is the BEST thing to happen to coffee since the blessed bean was discovered.  NEWLINE NEWLINE Come over - I'll make you a cup and all arguments will be settled",1,3
"My first purchase of the Q9b resulted in a return as the display wasn't mounted properly within the plastic housing. This resulted in the screen being tilted downwards about 1/4"" and made the viewing unpleasant. The screen also wasn't very bright even with the brightness controlled up at 100%. Having to disassemble the unit to place it back in the box required the base stand to be taken apart but that was next to impossible without breaking it. Suffice to say, quality control missed this one.NEWLINE NEWLINE After getting a new Q9b replacement, I unfortunately had a bad pixel. After using the Q9b for a week now, I noticed some red aliasing between characters. The crispness of the display is fine but I changed display fonts to 120dpi to make it look better. The control buttons on the monitor are too small. The built-in speakers leave less than desired and useless. NEWLINE The Q9b does not have DVI ports. At 1280x1024 mode its fine for doing basic computing like web surfing and office applications. Viewing DVD movies at full 1280x1024 mode was difficult to watch.  At smaller sizes (400x300) was fine.NEWLINE NEWLINE All in all, the Q9b is not a bad monitor for the price for general computing work",0,3
These speakers were purchased for office use and occasionally for on the road.  They are a great look and compact.  The sound is decent and should not be confused with higher end speakers.  They serve the purpose for which they were intended as far as I am concerned as I purchased them to play my NANO I-pod.  I do recommend them.,0,3
In each pack there have been several dvd's that aren't any good.  Too many bad discs in my opinio,0,4
This handheld vac works great. There is awesome suction and longevity. I had two dustbusters that didn't come close so I am now a convert. Only complaint is the stand used for charging. It's not easy to push vacuum into just the right spot,1,3
"I had this for approximately 2 years. It worked fine for couple of months but suddenely started to activate the alarm without any disturbances. One day I left my laptop attached the alarm in my office for about half an hour. During this period, the alarm was activated and I was embarrased to face my office workers. This is without increasing the sensitivity of the alarm. I sent it back to Targus and they were nice enough to give me a new alarm. But after several months, it started the same problem.NEWLINE  So, now I am afraid to use this security system with my laptop. But I did not face problems like changing the combination by its own. You can use it without the alarm activation (i.e: without batteries) but the cable is so thin, it is not recommended to protect any valubles",0,4
Bought this for my son who is in Iraq. He doesn't leave his tent w/o it!!NEWLINE Stands up fine to the dust and heat with no problem. Has more room than he expected. The price was LESS than the smaller one he wanted from a competitor to Amazon.com.NEWLINE NEWLINE SO glad I found this one on Amazon instead,0,3
"These scissors are ideal for the kitchen. The size is nice, good grips fit well in the hand. They are sharp and appear to be easy to sharpen for the future.NEWLINE I especially like that they come apart easily for cleaning... and go back together easily also.NEWLINE Highly recommend if you're looking for a good quality, all-purpose kitchen scissor",1,3
"I first would like to say that if you are the occasional esspresso drinker, then this machine is to costly to use every once in a while go with a cheaper brand.  Now for the rest of you that are die hard esspresso drinkers this is the machine for you.NEWLINE NEWLINE I moved from AK to NY a few months ago, while I lived in AK (ALASKA) there were coffe shops on every corner, to say the least I was addicted to mochas, and moving to NY they are few and far between.  I was going into withdrawl.  After doing some research I found this great machine.  I wanted to use it for a while before writing a review about it.  I love this machine.  This machine is fast and the esspresso is great.  I am a fan of regular esspresso as well and it comes out at a consistanly high quality,  the Crema is perfect, however I found if you are using the single shot it doesn't come out that great so always use the double shot.  The machine heats up quickly and everything is provided for you, two cups, two saucers, a pitcher and a frothing attachment.  I can see that this machine will pay for itself withing no time.  I have owned cheaper models in the past and you can really tell the difference in the quality of the esspresso.  I have not used the pod attachment so I can't comment on that.  If you buy the machine in my opinion you wont be disappointed",1,3
"After reading a recommendation from Consumer Reports I was excited to see this iron for less that the suggested price.  In two days it arrived and I am very pleased with this iron.  Although it is a bit heavier than my old one, the results were great.  No tax?  No shipping?  No parking --- the best way to shop",1,3
"It doesn't break, chip, or even discolor, but the base has a compound kick (depression on the outside and protrusion on the inside.  This makes a very messy exit from the dishwasher and precludes removal of debris on the inside.NEWLINE NEWLINE Why hasn't any one noticed? Where's the reviews? I own a dishwasher (gee-) and this is a very irritating function-having to drain the glass, dry again, and place in my cabinent-geez!NEWLINE NEWLINE Don't buy it unless you have maids and butlers.  The again don't buy it because they'll get miffed too!",1,4
"After suffering for years with blade grinders and cheaper burr grinders, I decided to take the plunge and get the Capresso Infinity in brushed chrome. This grinder addresses all the problems I had with the lesser machines: it's fairly quiet, free of static, grinds evenly, and is easy to clean (although unless you use really oily beans, you shouldn't need to clean it very often). NEWLINE NEWLINE I don't make espresso, but I've used it to grind coffee for moka pots, French press, and drip coffeemakers, all with great success.NEWLINE NEWLINE Just a note on its construction: the difference between the chrome versions and the ABS plastic version is more than just the finish or a metal skin. The chrome versions have a ""zinc die-cast housing,"" weigh almost twice as much as the ABS plastic version, and are very stable.NEWLINE NEWLINE Also, as usual, Amazon has inflated the price to make it seem like they're offering us a bargain when they're not. The list price on the manufacturer's website is $139.99, not $190. I got mine locally at Sur la Table",1,3
"Like many others, I bought this because it came highly recommended by Consumer Reports.  It worked great for a while, but after about a year the brush stopped spinning.  I replaced the belt (twice!) but it still won't work.  If I didn't read about so many others having similar problems, I would have guessed that I just got a bad vacuum - but after reading other reviews here at Amazon, I see that this is not a model that anyone should buy, despite the high rating from Consumer Reports",1,4
"I LOVE THIS PITCHER IT SITS ON MY COUNTER ALL THE TIME.BEATIFUL COBALT BLUE COLOR,WITH WHITE INSIDE,REALLY ADDS SOMETHING TO CREAMERS,WISH ... SOLD THE BIG ONE I WOULD BUY IT IN A HEART BEAT.GREAT FOR SYRUP ALSO",1,3
The lid does not fit and is not heavy enough to keep it firmly on the pot.It allows liquids to escape.I think this could be a problem,1,4
This iron worked splendidly for over year before almost catching on fire while I was using it.  I was pressing a shirt when suddenly the LED display on the iron shut off and started beeping repeatedly.  I smelled smoke and the handle was hot to the touch.  I lifted the iron off my shirt to discover a dark scorch mark ON MY BRAND NEW SHIRT!NEWLINE NEWLINE I do NOT recommend this iron -- you risk burning your clothes,1,4
"What you see is what you get.  It works just fine, there isn't really much that could go wrong.  The only thing is I should have gotten the larger size.  What they call a cup and what I call a cup didn't really measure up.  For me it makes two regular mugs",1,3
"I had a Zen Vision:M but I returned it because I decided I didn't need quite that much storage capacity and the hard drive seemed to sputter and whirr too often and I wanted the peace of mind that comes with owning a flash player compared to a hard drive player, so I decided to go with the Zen V since it's interface is almost identical to that of the Zen Vision M's(which I liked).NEWLINE NEWLINE The first thing you will notice is the physical design.  Initially I wasn't that impressed, but it's really grown on me.  The height x width dimensions are comparitively much much smaller than the iPod nano.  You can actually wrap your entire hand around the device, and the soft finish feels very nice in your hand.  The second color that fills the seams of the player is a very nice touch as well.NEWLINE NEWLINE The music is organized your standard Artist-Album-Song interface that is becoming quite a bit stale in my opinion. Still, it's as simple as you can get I suppose.  The device officially supports album art although it seems to be very hit-or-miss in that regard in my experience. The screen is vibrant and colorful but is very hard to see in bright sunlight.NEWLINE NEWLINE  The middle joystick is used for navigation and it works very well in that regard, although wedging your thumb underneath to move upward can be tricky sometimes and result in an accidental button push.  A dedicated volume control switch is found on the side and a hold switch on top.  NEWLINE NEWLINE The player syncs with WMP11 via USB connection.  Syncing it is a snap although I was not impressed with the transfer speeds. Also, if you sync the tracks on your player back to another computer, album art will not be attached to the music tracks.NEWLINE NEWLINE If you are a newbie to buying MP3 players make note of the different sized models.  The 2GB model for instance advertises that it holds 1000 songs but these figures are theoretical maximums based on low quality files.  Most of my files are mid bit-rate WMAs and I can fit about 500 songs on the player, half as much as advertised.  NEWLINE NEWLINE Summary:NEWLINE NEWLINE Pros:NEWLINE Excellent physical designNEWLINE Easy to use interfaceNEWLINE Good navigationNEWLINE Great sound qualityNEWLINE NEWLINE Cons:NEWLINE On-the-go playlist creation is flawedNEWLINE Album art support hit-or-missNEWLINE Slow transfer speeds from WMP11NEWLINE Accesories rarely available in brick-and-mortar storesNEWLINE NEWLINE Ultimately, I recommend the Zen V over the iPod nano mostly on the strength of it's vastly superior physical design.",0,3
"So far it has been terrific. Radio and downloads are easy to sort out and use.NEWLINE Downloading was hard, but I finally got it. The sound quality is the best thing, however. It is better than my big stereo.NEWLINE Napster doesn't do this mp3 however",0,3
"I have a small kitchen, will always have a small kitchen, and finding a place to store my cookware was a problem. I purchased the Calphalon wall rack and hubby installed it. Installation was easy and the rack looks so nice againist my kitchen wall. My pots are now safely organized and my kitchen has more storage space. I wish I had enough room for a second rack..",1,3
I purchased this blanket because I loved the color.  That is the only thing it has going for it.  There were feathers all over the place and I keep finding random ones in rooms on different floors!  It is now stored in an airtight bag because I can't toss it- I paid good money for it,1,4
"As a tea lover for 30 years, I have to say this electric kettle is the best one in terms of cost-benefit and performance. I've used this kettle for more than 1 year and it's still working perfectly. It boils water very quickly and keeps warm for a while. A+",1,3
"I have bought several of these. Some came in a fancy blister, and others in a coushing bag. Stay away from those. Be sure you're buying the sealed one because the physical design is a lot different.NEWLINE NEWLINE I give the generic two stars just because it works. I give four stars to the original because as others reviewers have said it's a little difficult to remove the card",0,4
"The timer worked great at first, but in less than a month, the alarm for the timer has stopped working and the magnet has fallen off.  I am only keeping the timer because the clock and the stopwatch are still useful",1,4
"All I needed was an iron to get the wrinkles out of my cloths for school and this did a very good job. Now to be honest, this is the first iron that I've owned so I don't have anything to compare it will but none the less, for me, it did it's job",1,3
"This equipment is simply and perfect a viable connection  to the world ""where you are""!. My work forces to me to travel to very distant sites where the communication was difficult and this creates a access point to me for connected to the world via Interne",0,3
This was by far the easiest computer peripheral I have ever setup! Works flawlessly with my Netgear wireless router,0,3
"I got my mini about nine monthes ago right before they were discontinued (which, in my opinion, was a big mistake on Apple's part) and I absolutely love it! Mine is pink, and the color is so nice, the design sleek and seamless all around. It's smooth metal casing is really nice and different. The clickwheel is smooth and I have had no problems with it.NEWLINE NEWLINE It holds a little less than 1,000 songs due to different formatting, but it's still a good amount; iTunes is easily understandable and functional as well. The ipod mini is approx. 1/2 of an inch think and slides into pockets easily, while not being as flimsy as the nano feels to me. The clickwheel is a great and fast way to scroll through hundreds of songs, raher than, as on my brother's mp3 player, needing to press ""next"" everytime you change the song. The backlight is fine, and does it's job; my one complaint on that would be that, as I mainly use it on the bus at 6:00 am, it is quite bright and hurts my eyes.NEWLINE NEWLINE Another huge plus to owning a member of the ipiod ""family"" is the countless accesories that have become availible exclusively to them. I myself have a case, an iSkin which I have come to adore, high quality headphones and the iBass, which is another great speaker product for ipods. I've actually invested waay more on accessorites for my mini than it cost itself, but that's how much I love it!NEWLINE NEWLINE For having so many great features, this is priced very reasonably. Even when I got it and it was $200, I still felt that it was well worth the money. BUY THIS NOW!!!! it's amazing!",0,3
"I just purchased this mouse. It has a good feel. It does not scroll as smoothly as I would like. Contrary to what Microsoft says, the buttons are not programmable -- you have to select from a predefined list. I chose to use the small silver buttons on the side as ""copy"" and ""paste"". Neither one works.Another irritation, I am already getting a popup that says the ""signal"" is weak -- about 18"" away, yet the menu says it is fine I got a great buy on it at OfficeDepot (half price), otherwise I would return it",0,4
"I've had lots of coffemakers over the years, and always had a problem pouring the coffee into a cup. It ran over the side and made a mess, unless you poured it very slowly. I saw this model a few years ago and decided to try it. It is great. I will never own anything else. I have been looking for one to replace my old one, only because the heating element is dirty/rusty looking (my wife doesn't like it). In fact I'm going to buy one right now on Amazon, as I've looked at a few stores and the new Black and Decker models I have seen,don't have the dripless pouring spout",1,3
"This unit does everything it is designed to do.  Have used it several times now and the only question we have is, when do we change the oil? ..... we think it's kinda like your car, if it looks and smells bad .... dump it ... grin !",1,3
"I was excited about these headphones because Creative usually has great products.NEWLINE I was sadly disappointed.NEWLINE The connector is clunky and surely going to wear out it's flimsy wire on the jack.NEWLINE The bluetooth signal is weak, take a walk down the street and it begins to distort like crazy. It also distorts at high volumes which you will need to use anyway because the sound is so low.NEWLINE It runs out of power after only a few short hours.NEWLINE And worst of all, the headphones are impossibly tight, causing real discomfort. After only two days of using these headphones, I couldn't take it any more",0,4
"This mouse was barely functional.  It did move the arrow across the screen, but it was in a very random fashion.  I went to the Macally website and downloaded the latest drivers.  Still no luck.  I'm sending this back.  Guess I'll have to stick with my reliable Kensington. Too bad it's so ugly and doesn't match my ice keyboard.  Oh well... function over form",0,4
"I installed the board and my PC (running XP Pro) won't boot. I tested all the PCI slots with other cards (and mixed them up too) and the PC boots fine. I returned the card and got a new one. Same problem. I removed all of my other PCI cards and left this one in there alone ... same problem. I'm speechless. I guess it's not compatable with some systems. By the way, I know my set-up is fine. I have 3 PCI slots filled and 3 additional USB devices and all is well. I never had a problem like this before",0,4
"I loved this bread machine, but it broke after owning it for about three years.  My husband took it apart to try to fix it, but could not repair it.  It was making bread and just turned off.  We could not get it to turn back on and the manual was not helpful in trying to fix such a problem.  We now have to replace it.  It worked great until it just stopped working.  I think a breadmaker should last longer then three years.  Also, I did need to make sure the ingredients in the corners of the pan got mixed into the dough, so I couldn't just program it and leave the house",1,4
"These knives came in a beautiful box, and are the perfect steak knife",1,3
"OK, for twenty bucks it works reasonably well.  We like the storage container to hold the attachments.  But if you're looking for a lower speed to blend ingredients like flour or pancake mix, buy something else.  The #1 speed setting is way too fast.  Anything higher than #4 will decorate your kitchen walls ""at no extra charge"".",1,3
"I searched Amazon.com for a multi-region DVD player so I could view DVDs that I have purchased overseas.  This DVD player came up.  There are no instructions within the packaging that state how to watch Non-region 1 DVDs.  I called the manufacturer and they told me how to ""rigg"" it to play region 2 DVDs.  Also, the remote control did not work from the very beginning and the manufacturer said I would need to pay money to replace it.  They also let me know that the DVD player will not work without the remote control (not compatible with universal remotes).  This is not a good product",0,4
I've had this model of the Shark for a couple of months now and it is working great. It has a powerful suction compared to my Duster Buster. I have had no problems with the battery so far and it seems to last the adertised 15 minutes. I too concerned over the HEPA filters.  You can do a decent job cleaning it and I plan to clean it well with my ShopVac to extend the life. The vacuum and accessories fit nicely into the stand. I would definitely recommend this product for quick vaccums around the house and in the car,1,3
"I opened it, I put it in my PSP and that was it. I had plenty of space on the memory stick and I personally didn't have to do any special formatting I just popped it in and that was it.NEWLINE NEWLINE I did want to add, buy this online because in my comparison shopping it was much more expensive in brick and morter stores I visited",0,3
"This is truly a no-brainer, excellent headphones at a great price, wonderful all around phones, would make a great gift also",0,3
"My mp830 has performed well in the time that I've had it.  My family members have found it easy to use as well.  I was saddened at the early demise of my Epson cx6400 which suffered from a common problem of dried ink clogging the feeder tube.  I chose the Canon after reading good reviews, and I got it for an excellent price right here on Amazon plus free shipping.  It still sells for more at my local Office Depot and Best Buy. In truth I haven't tried all of it's claimed capabilities, but I'm happy with what it's been able to do thus far.",0,3
I upgraded from some speakers I purchased when I built my system.  The sound difference was wonderful.  It is a clean crisp fresh sound. Worth every penny,0,3
"When I received my set of Mini Springform pans I was very excited.  I couldn't wait to get started on some wonderful deserts.  And as expected the results were great.     Only after the first washing did the problems reveal themselves.  Not only did I notice rust on the release hinges, but the rims on the collars were warped.  At first I thought I could live with this, but a friend pointed out it could only get worse.     I am used to purchasing top quality kitchen equipment, but these definitely do not make the grade.  Admitedly the results of my first time use were great, but I just don't feel these pans will last.     I hate buying something and knowing I will have to replace it soon.  And that is exactly the way I felt with these pans",1,4
"I have no complaints about this flash drive.  It does what it should, is easy to use, has enough storage to backup all my digital pics from my hard drive (so far!), and is not expensive.",0,3
"I had the same exact experience with the poor fit of these headphones and the rude customer service.  Their 'surround-sound' HE-592 phones don't fit well either.NEWLINE NEWLINE On the phone Philips told me to buy a part at RadioShack to resolve my problem.  They couldn't give me an RS part number because ""it isn't their product"" but they recommend that over selling me or sending me  replacement ear pieces.  According to them this problem was all my fault, I should have realized it sooner, saved my receipts & packaging an returned them within 30 days.NEWLINE NEWLINE From a technology standpoint the electronics are outstanding for the size and price.  I like the performance of the phones on planes, trains, etc.  They really work well but I am amazed that Phillips would risk losing customers over pennies worth of silicone.  It is a shame Philips can't do better with the customer touchpoints like the ear piece design, their phone support and part replacement policies.NEWLINE NEWLINE Take a look at Shure's products.  Shure sells replacement foam and triple flange sleeve ear pieces for their products.  If you are in the same boat with me and like these except for the fit I think the triple flange sleeves may work as a replacement for the stock Phillips ear pieces",0,4
"I use this rice cooker mostly for brown rice and it is a fiasco.  You need to put in 1/2 the water that you are supposed to, wait until that is cooked in and then add the other half.  Adding all the water up front causes the cooker to boil over - a real mess with rice.  It looks OK, but it just isn't the quality item you would expect with the name Cuisinart.  The price is also reasonable, so its not the end of the world - it might be better for things that don't require as much water or cook time (like white rice)",1,4
may be i got a defective one. NEWLINE there is nothing inside to hold the ipaq. its just a 3 fold cover. IPAQ comes with a much better case when you buy it new,0,4
"I purchased this press to supplement a larger 8-cup model.   The press allows just under one standard size mug to be filled.  If you also are looking for a mug's worth of coffee, I would recommend purchasing the 4-cup model as that would leave just a bit more room, and keep more of the small grindings in the press, rather than in the bottom of my cup.  NEWLINE Also, it should be noted that Bodum sells the spare parts for this press (right here on Amazon, in fact), so if you should break it, a few dollars will get you back in Java!  NEWLINE Another note, some people have mentioned that dumping the grindings proves problematic as you can't just put them down the drain (plugs up your trap).  I have found an easy solution in using the plastic and wire mesh grind basket of my last automatic coffee maker as a strainer.  I just pour the bit of water and grinds out of the press and into the basket (which I leave in the sink), and allow the water to run off.  Then I pour shake the dry coffee into the trash.  No fuss, and the basket is dishwasher safe for the occasional cleaning",1,3
"This pan is perfect.  Not too big, nor too small for a perfect soup. For the price, you can't get better.  This pan replaces my Farberware 6 quart, and overall, it isn't any bigger; just holds 2 quarts more.  Love it",1,3
I got this from JnR . This unit powers up but the computer fails to detect it. I tried this on multiple computers. MAy be this was just a lemon. I will exchange it to a better brand,0,4
"ok mimo is becomming popular ....i dont give a darn.NEWLINE NEWLINE my home net work relies on a cable modem(moto4200)+wlanRouterNEWLINE NEWLINE my house is 2 story high and it's made of steelbar re-enforcedNEWLINE NEWLINE concrete... with brick wall here and there...NEWLINE NEWLINE since the internet performenc is lower then 9mbits max...NEWLINE NEWLINE all i wanted was penatration through the concrete floor..NEWLINE NEWLINE i 'v used pen type? usb adapters and so on ...but they wereNEWLINE NEWLINE always short in range ...but g120 was another demention ...NEWLINE NEWLINE allover the house allrange !when i put this close to the wallNEWLINE NEWLINE adjacent to the negihbor's house, i was able to update my NEWLINE NEWLINE neighbor's router firmware (i've done it twice already)NEWLINE NEWLINE speed is not the main concern in my case .NEWLINE NEWLINE but you guys should know about it's response speed . its aNEWLINE NEWLINE little slower then pcmcia types even if i use usb2.0 connectionNEWLINE NEWLINE but i think thats because my lap top is running xp-pro onNEWLINE NEWLINE celeron 800/256mbram. as long as you have a good pc NEWLINE NEWLINE (faster then mine~!)NEWLINE NEWLINE you wont have any problems. it's not that hot dont worry!NEWLINE NEWLINE i wont give this product 5stars because it's not small enough.NEWLINE NEWLINE who needs mimo. !NEWLINE NEWLINE ps: use the zero config not the stupid utility",0,3
"Good knife, sharp, cuts well.  However, I'm partial to the KitcheAid  Chef's Knife.",1,3
"I'm still discovering the power of this program - at least when teamed with the Garmin 60CS.  Auto routing, waypoints, detailed maps, assistance in finding the nearest gas station... the list is nearly endless.NEWLINE NEWLINE I've recommended this combination to several of my friends who are also consultants and who operate in a broad geography",0,3
"Garmin's devices are pretty good. Somewhat tempermental, but mostly reliable. It's connecting their software and dealing with Garmin support that is a nightmare. And, you will need to call them because their software has all kinds of bugs and an archaic key system. Customer service hold time: 30-35 minues. Response time for  email tech requests: a staggering 5-7 working days. Clearly Garmin does not care about its customers",0,4
